348,FL,12057,27.906590,-82.349568
349,FL,12059,30.866222,-85.812959
350,FL,12061,27.700638,-80.574803
351,FL,12063,30.787812,-85.210374
352,FL,12065,30.424558,-83.890859
353,FL,12067,29.990066,-83.178510
354,FL,12069,28.764113,-81.712282
355,FL,12071,26.552134,-81.892250
356,FL,12073,30.459310,-84.277800
357,FL,12075,29.284409,-82.783483
358,FL,12077,30.259849,-84.868581
359,FL,12079,30.447228,-83.470437
360,FL,12081,27.481386,-82.365784
361,FL,12083,29.202805,-82.043100
362,FL,12085,27.079954,-80.398211
363,FL,12086,25.610494,-80.499045
364,FL,12087,25.601043,-81.206777
365,FL,12089,30.605926,-81.764929
366,FL,12091,30.665858,-86.594194
367,FL,12093,27.385592,-80.887388
368,FL,12095,28.514435,-81.323295
369,FL,12097,28.059027,-81.139312
370,FL,12099,26.645763,-80.448673
371,FL,12101,28.302024,-82.455707
372,FL,12103,27.903122,-82.739518
373,FL,12105,27.953115,-81.692783
374,FL,12107,29.606006,-81.740894
375,FL,12109,29.890593,-81.383914
376,FL,12111,27.380775,-80.443364
377,FL,12113,30.703633,-87.014255
378,FL,12115,27.184386,-82.365835
379,FL,12117,28.690079,-81.131980
380,FL,12119,28.714294,-82.074715
381,FL,12121,30.189244,-82.992754
382,FL,12123,30.016943,-83.616417
383,FL,12125,30.054280,-82.366918
384,FL,12127,29.057617,-81.161813
385,FL,12129,30.140378,-84.375136
386,FL,12131,30.631211,-86.176614
387,FL,12133,30.602217,-85.662797
388,GA,13001,31.739712,-82.290103
389,GA,13003,31.300562,-82.883614
390,GA,13005,31.563327,-82.387859
391,GA,13007,31.319622,-84.454857
392,GA,13009,33.059532,-83.255362
393,GA,13011,34.351922,-83.498441
394,GA,13013,33.992009,-83.712303
395,GA,13015,34.240918,-84.838188
396,GA,13017,31.740776,-83.147190
397,GA,13019,31.274308,-83.231906
398,GA,13021,32.808844,-83.694193
399,GA,13023,32.435403,-83.331717
400,GA,13025,31.197334,-81.982978
401,GA,13027,30.833696,-83.588971
402,GA,13029,32.017969,-81.438543
403,GA,13031,32.393408,-81.743810
404,GA,13033,33.063737,-82.003890
405,GA,13035,33.290355,-83.958221
406,GA,13037,31.521279,-84.626290
407,GA,13039,30.916358,-81.636516
408,GA,13043,32.403986,-82.071446
409,GA,13045,33.582237,-85.080527
410,GA,13047,34.899393,-85.137353
411,GA,13049,30.779904,-82.139644
412,GA,13051,31.974756,-81.091768
413,GA,13053,32.347445,-84.788021
414,GA,13055,34.474179,-85.345289
415,GA,13057,34.244317,-84.475057
416,GA,13059,33.952234,-83.367130
417,GA,13061,31.619831,-84.992583
418,GA,13063,33.552242,-84.412977
419,GA,13065,30.917653,-82.702614
